publisher_id,name
2283,Krieger Publishing Company
2284,Kryon
2285,Kube Publishing Ltd
2286,Kyle Books
2287,L.T.P. Publications
2288,LA Leche League International
2289,LB Kids
2290,LEEP Publishing
2291,LIT Verlag Münster
2292,LJ Veen Klassiek
2293,LSU Press
2294,LULU BOOKS
2295,LUNA
2296,LWC Research
2297,Ladybird
2298,Laitman Kabbalah Publishers
2299,Lake Claremont Press
2300,Lake Union Press
2301,Lake Union Publishing
2302,Lama Yeshe Wisdom Archive
2303,Lancer Publishers
2304,Landon Beach Books
2305,"Lane, Allen"
2306,"Lanham, Md. : Madison Books"
2307,Lannoo Meulenhoff - Belgium
2308,Lantana Publishing
2309,Lantern Books
2310,Lantern Publishing & Media
2311,Large Family
2312,Large Print Press
2313,Lark Books
2314,Lark Books (NC)
2315,Larousse Editorial
2316,Lars Muller Publishers
2317,Lars Müller Publishers
2318,Larson Publication
2319,Last Gasp
2320,Last Gasp of San Francisco
2321,Laurel
2322,Laurel Leaf
2323,Lauren Blakely Books
2324,Laurence Holt Books Incorporated
2325,Laurence King Publishing
2326,Lawrence : University Press of Kansas
2327,Lawrence Block
2328,Lawson Library
2329,Le Livre de poche
2330,Leafwood Publishers
2331,Lean Enterprise Institute
2332,Lean Enterprises Inst Incorporated
2333,Leapfrog Press
2334,Learn to Study the Bible
2335,Learning Express Llc
2336,Lebhar-Friedman
2337,Lectorum Publications
2338,Lee & Low Books
2339,Legacy Planning Partners Llc
2340,Legacy Press
2341,Legends of the Wolf
2342,Leisure Arts
2343,Leisure Books
2344,Lenny
2345,Lenox Press
2346,Leo Cooper Books
2347,Lerner Digital ™
2348,Lerner Publications
2349,Lerner Publishing Group
2350,"Less Than Three Press, LLC"
2351,Lethe Press
2352,Leuven University Press
2353,"Leverage Networks, Inc"
2354,Levine Querido
2355,Lew Griffin Novel
2356,Lewis & Roth Pub
2357,Lewis Perdue
2358,Lexington Books
2359,LexisNexis
2360,Liberty Bell Publications
2361,Liberty Fund
2362,Libraries Unlimited
2363,Libraries Unltd Incorporated
2364,Library of Alexandria
2365,Library of America
2366,Library of America Classic Jou
2367,Library of America James Baldwin Edition
2368,Library of America Vladimir Na
2369,Library of America Zora Neale
2370,Library of Crime Classics
2371,Library of Islom Limited
2372,LibreDigital
2373,Libri Publications Ltd
2374,Librorium Editions
2375,Libros Para Ninos
2376,LibrosEnRed
2377,Lid Publishing
2378,Liew Voon Kiong
2379,Life Sentence Publishing
2380,LifeLine Press
2381,Lifeline Press
2382,Lifeservices Press
2383,"Lifetools, Incorporated"
2384,Lifeway Christian Resources
2385,Lifeway Church Resources
2386,Lift Every Voice
2387,Lift the Flap
2388,Light Line
2389,Light Technology Publishing
2390,Lightening Source
2391,Lighthouse Pub
2392,Lightning Source Incorporated
2393,Lightyear Press
2394,Liguori
2395,Liguori/Triumph
2396,Limelight
2397,Lincoln Children's Books
2398,Linden Pub
2399,Lindhardt og Ringhof
2400,Lindisfarne Books
2401,Linford
2402,Lingo Mastery
2403,Lion Books
2404,Lionel Fisher
2405,Lippincott Williams & Wilkins
2406,Lisa Drew Books
2407,LiteracyLeaders
2408,Litres
2409,Little Apple
2410,Little Brown
2411,Little Brown & Company
2412,Little Brown GBR
2413,"Little People, BIG DREAMS"
2414,Little Simon
2415,Little Simon Inspirations
2416,Little Sister's Classics
2417,"Little, Brown"
2418,"Little, Brown Book Group"
2419,"Little, Brown Books for Young Readers"
2420,"Little, Brown Spark"
2421,Liturgical Press
2422,Liturgical Press Books
2423,LiturgyTrainingPublications
2424,Liveright Publishing
2425,Liverpool University Press
2426,Living
2427,Living Language Complete Cours
2428,Living Stream Ministry
2429,Living Truth Pub
2430,Livre de Poche
2431,Llewellyn Worldwide
2432,Llewellyn Worldwide Limited
2433,Llumina Press
2434,Lmh Pub
2435,Loeb Classical Library
2436,Logical Figments Incorporated
2437,Loizeaux Brothers
2438,London : Barrie and Jenkins
2439,London : Blackie
2440,London : Chapman
2441,London : Chatto & Windus
2442,London : Grant Richards
2443,London : HarperCollins
2444,London : Heinemann
2445,London : John Calder
2446,London : Longmans
2447,"London : New Providence, NJ : Bowker-Saur"
2448,London : Printed for W. Strahan and T. Cadell
2449,London : S. French Limited
2450,London : Secker & Warburg [1961]
2451,London : Serpent's Tail
2452,London : T. Nelson
2453,London : The Women's Press
2454,London : Weidenfeld and Nicolson
2455,London : Women's Press
2456,London ; Toronto : Cassell
2457,London ; Toronto : J. Cape
2458,London Bridge
2459,"London: R. Hale, c1971, 1972 printing."
2460,Lone Eagle Publishing Company
2461,"Lone Eagle Publishing Company, LLC"
2462,Lonely Planet
2463,"Long & Silverman Publishing, Inc."
2464,Long Riders Guild Press
2465,Longman
2466,Longman Publishing Group
2467,"Longmans, Green, and Company"
2468,Longstreet Press
2469,Look Baby! Books
2470,Loren Keim
2471,Lorenz Books
2472,Los Angeles : Sun & Moon Press
2473,Lothian Children's Books
2474,Lothrop Lee & Shepard
2475,"Lothrop, Lee and Shepard Books"
2476,Lotus Press
2477,Lotus Press (WI)
2478,Love & Logic Press
2479,Love Line Books
2480,Love Spell
2481,Loveswept
2482,Lowell House
2483,Loyal Publishers
2484,Loyola Press
2485,Luath Press Ltd
2486,Luba Trilogy
2487,Lucas Books
2488,Lucasbooks
2489,Lucis Press
2490,Lucis Publishing Companies
2491,Ludwig Von Mises Institute
2492,Ludwig von Mises Institute
2493,Luitingh
2494,Luitingh Sijthoff
2495,"Lulu Press, Inc"
2496,Lulu.com
2497,Lumen
2498,Luther's Works (Concordia)
2499,Lyceum Books
2500,Lyle Stuart
2501,Lynne Rienner Publishers
2502,Lyons Press
2503,Lyrical Press
2504,Lyrical Underground
2505,M Evans & Company
2506,M J F Books
2507,M. Evans
2508,M.E. Sharpe
2509,MAA
2510,MCD
2511,MCD x FSG Originals
2512,MDPI
2513,MHH Publications
2514,MIRA
2515,MIT Press
2516,MNMC
2517,MP Publishing
2518,MSU Press
2519,MacAdam/Cage Publishing
2520,MacMillan
2521,MacMillan Publishing Company
2522,MacMillan Reference Library
2523,"Mackinaw City, Mich. : Agawa Press"
2524,Macmillan
2525,Macmillan Children's Books
2526,Macmillan General Reference
2527,Macmillan Higher Education
2528,Macmillan Pub Limited
2529,Macmillan Publishing Company
2530,Macmillan Reference USA
2531,Madison Press Books
2532,Madison Pub
2533,Maggid
2534,Magic Carpet Books
2535,Magical Adventures of the Wors
2536,Magickal Childe Incorporated
2537,Magpie
2538,Main Street Books
2539,Mainstay Ministries
2540,Mainstream
2541,Maisy
2542,Make: Technology on Your Time
2543,Malcolm X Speeches & Writings
2544,Mammoth
2545,Manchester University Press
2546,Mandala Publishing Group
2547,Mandevilla Press
2548,Mango Media Inc.
2549,Manic d Press
2550,Manning Publications Co.
2551,Manning Publications Company
2552,Manteau thriller
2553,Mantle
2554,Marble City Publishing
2555,Marboro Books
2556,Marcel Alencar
2557,Marcher Lord Press
2558,Marcombo
2559,Margaret K McElderry
2560,Margaret K. McElderry
2561,Margaret K. McElderry Books
2562,Marian Wood Books/Putnam
2563,"Marianne Richmond Studios, Incorporated"
2564,Mariner Books
2565,Marion Boyars Publishers
2566,Mark Dice
2567,Mark Twain Media
2568,"Markham, Ont. : Fitzhenry & Whiteside"
2569,"Markham, Ont. : MurderWillOut Mysteries"
2570,"Markham, Ont. : Scholastic Canada"
2571,Marlboro Press
2572,Marlowe
2573,Marlowe & Company
2574,Marriage Max Incorporated
2575,Marsh Creek Press
2576,Marshall Cavendish
2577,Marshall Cavendish Corporation/Ccb
2578,Marson Jar Cookbook
2579,Martingale
2580,Martino Fine Books
2581,Martinus Nijhoff Publishers
2582,Marvel Enterprises
2583,Marvel Entertainment
2584,Mary Ann Hallenborg
2585,Mary Book / Prelude Press
2586,"Mary I. Oliver, Clark Night"
2587,Mary Russell & Sherlock Holmes
2588,Mason Press
2589,Masque Books
2590,Master Point Press
2591,Masteryear Pub
2592,Math Solutions
2593,Mathematical Assn of Amer
2594,Matrix Inst
2595,Maverick House Publishers
2596,Mayo Foundation for Medical
2597,Maypop Books
2598,Mazda Pub
2599,McBooks Press
2600,McCamant/Durett
2601,McClanahan Book
2602,McClelland & Stewart
2603,McClelland & Stewart Limited
2604,"McClelland & Stewart, c1926 (Toronto : T.H. Best Print. Company)"
2605,"McClelland and Stewart, c1925 (Toronto : T.H. Best Print. Company)"
2606,McD Century Publications
2607,McFarland
2608,McFarland & Company Incorporated Pub
2609,McFarland Publishing
2610,McGill-Queen's Press - MQUP
2611,McGraw Hill Professional
2612,McGraw-Hill
2613,McGraw-Hill College
2614,McGraw-Hill Companies
2615,McGraw-Hill Education
2616,"McGraw-Hill Education / Europe, Middle East and Africa"
2617,McGraw-Hill Humanities Social
2618,"McGraw-Hill Humanities, Social Sciences & World Languages"
2619,McGraw-Hill Humanities/Social Sciences/Languages
2620,McGraw-Hill Medical
2621,McGraw-Hill Osborne Media
2622,McGraw-Hill Professional
2623,McGraw-Hill Professional Pub
2624,McGraw-Hill Professional Publishing
2625,McGraw-Hill Publishing Company
2626,McGraw-Hill Science Engineering
2627,"McGraw-Hill Science, Engineering & Mathematics"
2628,McGraw-Hill.  Reprinted by Booher Research Institute
2629,McGraw-Hill/Contemporary
2630,McGraw-Hill/Irwin
2631,McGraw-Hill/Osborne Media
2632,McGraw-Hill/TAB Electronics
2633,McPherson
2634,McSweeney's
2635,McSweeneys Books
2636,Mcgraw-hill
2637,Measure Press Incorporated
2638,Medfox Publishing
2639,Media Blasters
2640,Meisha Merlin Pub
2641,Mel Bay Publications
2642,Melanie Macek
2643,Melbourne : Nelson
2644,Melbourne Univ. Publishing
2645,Melville House
2646,Melville House Publishing
2647,Melville International Crime
2648,Menasha Ridge Press
2649,"MennoMedia, Inc."
2650,Mentor
2651,Mercer University Press
2652,Merchant Books
2653,Merck & Company
2654,Meredith Books
2655,Meridian: Crossing Aesthetics
2656,Merion Press
2657,Merloyd Lawrence Books
2658,Merrell Pub Limited
2659,Merriam Webster
2660,Merriam-Webster
2661,Merrick Rosenberg
2662,Merry Gentry
2663,Mesorah Publications
2664,Messenger International
2665,Metro Books
2666,Metropolitan Books
2667,Metropolitan Museum of Art
2668,Michael Joseph
2669,Michael O'Mara Books
2670,Michael Wiese Productions
2671,Michele Scott
2672,Michelle Balge
2673,Microsoft Press
2674,Middleway Press
2675,Midland Pub Limited
2676,Midnight Ink
2677,Mike Murach & Associates Incorporated
2678,Milda Harris
2679,MileStones International Publishers
2680,Milet Limited
2681,Milkweed Editions
2682,Millbrook Press
2683,Millbrook Press ™
2684,"Miller, Henry"
2685,Milwaukee County Historical
2686,Mind Melodies
2687,Mindy Neff
2688,Minnesota Historical Society Press
2689,Minnesota State Document Center
2690,Minoan Moon Pub
2691,Minotaur Books
2692,Mira
2693,Mira Books
2694,Miramax
2695,Miramax Books
2696,Mirrorstone
2697,Mit Press
2698,Mitchell Beazley
2699,Mitchell Lane Pub Incorporated
2700,Mithec
2701,Mix Bookshelf/ Mix Books
2702,Mixx Entertainment Incorporated
2703,Mockingbird Books
2704,Modern Curriculum Press
2705,Modern Language Assn of Amer
2706,Modern Language Association of America
2707,Modern Learning Pr/Programs
2708,Modern Library
2709,Modern Masters Series
2710,Modern Spiritual Masters
2711,Modern Times
2712,Modern War Studies (Hardcover)
2713,Mohr Siebeck
2714,Moment Point Press
2715,Momentum
2716,Momentum Books Llc
2717,Mometrix Media Llc
2718,Mondial
2719,Monkfish Book Publishing
2720,Montana Historical Society
2721,Montlake Romance
2722,Moody Pub
2723,Moody Publishers
2724,Moon Travel
2725,Morgan James Publishing
2726,Morgan Kaufmann
2727,Morgan Reynolds Pub
2728,Moritz HERBSTEIN
2729,Mormon Hierarchy
2730,Morning Light Press
2731,Morningside Bookshop
2732,Morningstar Publications
2733,Morrow Junior
2734,Mortalis
2735,Mosby
2736,Mosby Incorporated
2737,Motilal Banarsidass
2738,Motilal Banarsidass Publ.
2739,Motilal Banarsidass Publishe
2740,Motorbooks
2741,Motorbooks International
2742,Mountain Press
2743,Mountain Press Publishing
2744,Mountaineers Books
2745,Moyer Bell Limited
2746,Mr Roy Heaps
2747,Mtv Books
2748,Mulholland Books
2749,Multilingual Matters
2750,Multnomah
2751,Multnomah Books
2752,Multnomah Fiction
2753,Multnomah Pub
2754,Mundus Publishing
2755,Murder Room
2756,Murphy's Laws of Songwriting
2757,Musaicum Books
2758,Museum of Fine Arts Boston
2759,Museum of Modern Art
2760,Mushroom eBooks
2761,Music Sales Amer
2762,Musivation
2763,Musson Book Company
2764,Mutual Publishing Company
2765,Mysterious Press
2766,Médiaspaul
2767,N T C Business Books
2768,NAL
2769,NBM
2770,NBM Publishing
2771,NOLO
2772,NORTH RIVER PressINC
2773,NUMAXREINS LLC
2774,NYLA
2775,NYRB Classics
2776,NYU Press
2777,Nan A. Talese
2778,Nancy Drew
2779,Narcotics Naonymous World Services
2780,Nashville : American Association for State and Local History
2781,Nation Books
2782,National Academies Press
2783,National Audubon Society Field
2784,National Council of Teachers
2785,National Geographic
2786,National Geographic Books
2787,National Geographic Children's Books
2788,National Geographic School Publishing
2789,National Geographic Soc Childrens books
2790,National Textbook Company
2791,"Natural Choices, Inc."
2792,Natural Healing Press
2793,Natural Law and Enlightenment
2794,NavPress
2795,NavPress Publishing Group
2796,Naval Inst Press
2797,Naval Institute Press
2798,Navpress
2799,Navpress Publishing Group
2800,Nazarene Publishing House
2801,Nbm Publishing Company
2802,Neal Schuman Pub
2803,"Neal-Schuman Publishers, Incorporated"
2804,Nedeo Press
2805,Nelson Bibles
2806,Nelson Books
2807,Nelson Reference & Electronic Pub
2808,Nelson Reference & Electronic Publishing
2809,Nelson Thornes
2810,Nesfa Press
2811,Netbiblo
2812,New Academy Pub
2813,New Age International
2814,New Amer Library
2815,New American Library of Canada
2816,New Amsterdam Books
2817,New Canadian Library
2818,"New Castle, DE : Oak Knoll Press ; London : British Library"
2819,New Century Pr
2820,New Chapter Press
2821,New City Press
2822,New Dictionary & Phrasebooks
2823,New Directions
2824,New Directions Paperbook
2825,New Directions Publishing
2826,New Directions Publishing Corporation
2827,New Falcon Publications
2828,New Growth Press
2829,New Harbinger  Publications
2830,New Harbinger Publications Incorporated
2831,New Holland Australia(AU)
2832,New Holland Publishers
2833,New Hope Publishers
2834,New Inductive Studies
2835,New Knowledge Library
2836,New Leaf Publishing Group
2837,New Media Spanish Language
2838,New Millenium
2839,"New Press, The"
2840,New Press/ORIM
2841,New Riders
2842,New Riders Pub
2843,New Society Publisher
2844,New Society Publishers
2845,New Vessel Press
2846,New Victoria Pub
2847,New Word City
2848,New World Library
2849,New World Publications Incorporated
2850,New York : A. A. Knopf
2851,New York : A.L. Burt Company
2852,New York : Abrams
2853,New York : Artabras
2854,New York : Atheneum
2855,New York : Avon
2856,"New York : Baen Books ; Markham, Ont. : Distributed in Canada by PaperJacks"
2857,New York : Ballantine Books
2858,"New York : Ballantine Books, c1970, 1976 printing."
2859,New York : Beaufort Books
2860,New York : Cambridge University Press
2861,New York : Carroll & Graf Publishers
2862,New York : Charles Scribner's Sons
2863,New York : Christian Alliance Publishing Company
2864,New York : Collier Books ; Toronto : Collier Macmillan Canada
2865,New York : Delacorte Press/E. Friede
2866,New York : Dell
2867,New York : Dial Press
2868,New York : Dial Press/J. Wade
2869,"New York : Dodd, Mead"
2870,New York : Doubleday
2871,"New York : Doubleday, Page"
2872,New York : Dutton
2873,New York : Dutton Children's Books
2874,New York : E.P. Dutton
2875,New York : Ecco Press
2876,New York : G. Braziller
2877,New York : Grosset & Dunlap
2878,New York : Harcourt Brace Jovanovich
2879,"New York : Harcourt, Brace, Jovanovich"
2880,New York : Harper
2881,New York : Harper & Row
2882,New York : Harper ; Montreal : W.F. Brown
2883,New York : Hawthorn Books
2884,New York : Herodias
2885,New York : Knopf
2886,New York : M. Evans
2887,New York : Macmillan
2888,New York : McGraw-Hill
2889,New York : Outing Publishing Company
2890,New York : Oxford University Press
2891,New York : Pantheon Books
2892,New York : Philomel Books
2893,"New York : Pocket Books ; Markham, Ont. : Distributed in Canada by PaperJacks"
2894,"New York : Pocket Books ; Markham, Ont. Distributed in Canada by PaperJacks"
2895,New York : Praeger
2896,New York : Random house
2897,New York : Reinhold Publishing Corporation
2898,New York : Scribner
2899,New York : Simon & Schuster
2900,New York : Simon and Schuster
2901,New York : Summit Books
2902,New York : Theatre Communications Group
2903,New York : Truman Talley Books/Dutton ; Toronto : Distributed in Canada by McClelland & Stewart
2904,New York : Viking Compass
2905,New York : W.H. Wise
2906,New York : W.W. Norton
2907,New York : Ziff-Davis Publishing Company
2908,"New York ; St. Catharines, Ont. : Crabtree Pub."
2909,New York ; Toronto : McGraw-Hill
2910,New York ; Toronto : Pathfinder Press
2911,New York ; Toronto : Penguin
2912,New York Farrar & Rinehart [1943]
2913,"New York Longmans, Green 1898."
2914,New York Review of Books
2915,"New York, Criterion"
2916,"New York, G.H. Doran [1923]"
2917,"New York, N.Y. : Avon Books"
2918,"New York, N.Y. : HarperCollinsPublishers"
2919,"New York, N.Y. : Library of America : Distributed in the U.S. and Canada by Viking"
2920,"New York, Seabury Press 1966"
2921,NewLeaf
2922,NewSouth Books
2923,Newest Press
2924,Newmarket Press
2925,Newnes
2926,Nic Bishop
2927,Nicholas Brealey
2928,Nick Hern Books
2929,"Nicolas-Hays, Inc."
2930,Night Shade
2931,Night Shade Books
2932,Nightboat Books
2933,Nightshade
2934,Nightshade (Quality)
2935,"Nikko Press, a subsidiary of Airbrush Action Inc."
2936,Nilgiri Press
2937,Nimbus Pub Limited
2938,Nitty Gritty Cookbooks
2939,No Starch Press
2940,NoBooks Editorial
2941,Noah Lukeman
2942,Noble House Publishing
2943,Noble Pub Assoc/Noble Books
2944,Noble World Foundation
2945,Nolo
2946,Nomad Press
2947,Nomentira Publishing
2948,Nonpareil Books
2949,North Atlantic Books
2950,North Light Books
2951,North Point Press
2952,North South Books
2953,"North Star Editions, Inc."
2954,"North Vancouver, B.C. : Whitecap Books"
2955,NorthWord Books for Young Readers
2956,Northeastern University Press
2957,Northfield Publishing
2958,Northland Pub
2959,Northwestern University Press
2960,Norton Library
2961,Norton Library (Paperback)
2962,Norwood House Press
2963,Not Worthy Productions
2964,Nova Publishers
2965,Now Publishers Inc
2966,Ntc Publishing Group
2967,Nursesbooks.org
2968,Nyrb Kids
2969,O'Reilly Media
2970,"O'Reilly Media, Inc."
2971,OTexts
2972,OUP Oxford
2973,OUP USA
2974,OUP Us
2975,OXFORD University Press
2976,"Oakville, Ont. : Mosaic Press"
2977,Obeikan Bookshop
2978,Obelisco
2979,Oberlin
2980,Oberlin College Press
2981,Obscure Press
2982,Ocean Dance Press
2983,Ocean Front Publishing
2984,Oceanview Publishing
2985,Ocho Libros Editores
2986,Octagon Press Ltd
2987,"Octagon Press, Limited"
2988,Oculus Publishers
2989,Odyssey Books
2990,Odyssey Books & Maps
2991,Odyssey Classics
2992,Odyssey Editions
2993,Odyssey Publications
2994,Ohio University Press
2995,Oldacastle Books
2996,Oldcastle Books
2997,Oldcastle Books Ltd
2998,Oliver PressInc
2999,Olivia & Hill Press
3000,Olympic Marketing Corporation
3001,Omnibus Books
3002,Omnibus Press
3003,Omnibus Press& Schirmer Trade Books
3004,One Horse Land & Cattle Limited Company
3005,One World
3006,One World/Ballantine
3007,Oni Press
3008,Onyx
3009,Onyx Books
3010,Ooligan Press
3011,Open Book Publishers
3012,Open Court
3013,Open Court Publishing
3014,Open Court Publishing Company
3015,Open Letter Books
3016,Open Road + Grove/Atlantic
3017,Open Road Media
3018,Open Road Media Books
3019,Open Road Media Sci-Fi & Fantasy
3020,Orange Frazer PressInc
3021,Orb Books
3022,Orbis Books
3023,Orbit
3024,Orbit Books
3025,Orca Book Publishers
3026,Orchard
3027,Orchard Books
3028,Oregon Historical Society Press
3029,Oreilly & Associates Incorporated
3030,Orenda Books
3031,Oriel Incorporated
3032,Orient Paperbacks
3033,Orion
3034,Orion Books Limited
3035,Orion Children's Books
3036,Orion Media
3037,Orion Publishing Company
3038,Orion Publishing Group
3039,Orthopedic Physical Therapy
3040,Osprey Publications
3041,Osprey Publishing
3042,Oswald Chambers Library
3043,"Other Press, LLC"
3044,Other PressLlc
3045,Otto Harrassowitz Verlag
3046,Ottographics
3047,Our Daily Bread Publishing
3048,Our Sunday Visitor
3049,Our Sunday Visitor (IN)
3050,Our Sunday Visitor Publishing
3051,Outdoor Essays & Reflections
3052,Outer Limits Press
3053,Outland Communications
3054,Outlet
3055,Outskirts Press
3056,Oval Projects
3057,Oval Projects Ltd
3058,Overamstel Uitgevers
3059,Overlook Books
3060,Overlook Press
3061,Owl Books
3062,Oxford : Clarendon Press
3063,Oxford : Oxford University Press
3064,Oxford Illustrated History
3065,Oxford Paperbacks
3066,Oxford Quick Reference
3067,Oxford University Press
3068,Oxford University Press (UK)
3069,Oxford University Press - Children
3070,Oxford University Press on Demand
3071,"Oxford University Press, USA"
3072,Oxford [England] ; Toronto : Oxford University Press
3073,Oxford [Oxfordshire] : Clarendon Press
3074,Oxmoor House
3075,Ozark Mountain Publishing
3076,P & R Publishing
3077,P D Bramsen
3078,P. Martin
3079,PHI Learning Pvt. Ltd.
3080,PLAZA & JANÉS
3081,PM Press
3082,PMPH-USA
3083,PRINCETON SERIES ON THE MIDDLE EAST
3084,PRUFROCK PRESS INC.
3085,PUFFIN BOOKS
3086,Packages
3087,Packt Publishing Ltd
3088,Padma Publishing
3089,Page Publishing Inc
3090,Page Street Kids
3091,Page Street Publishing
3092,Page/Frederiksen Publishing Company
3093,"PageFree Publishing, Inc."
3094,Paizo Pub Llc
3095,Paladin Press
3096,Palgrave MacMillan
3097,Palgrave Macmillan
3098,Palisades
3099,Palmer Pletsch Pub
3100,Palmer/Pletsch Publishing
3101,Pan
3102,Pan Australia
3103,Pan Books
3104,Pan Macmillan
3105,Pan Macmillan Adult
3106,Pan Publishing
3107,Pantheon
3108,Pantheon Books
3109,Pantheon Graphic Library
3110,Paper Tiger (UK)
3111,Papercutz
3112,Paraclete Press
3113,Paradigm Publications
3114,Paradigma Ltd
3115,Paradise Cay Publications
3116,Paragon House Publishers
3117,Parallax Press
3118,Paraview Pocket Books
3119,Pardey Books
3120,Park Street Press
3121,Partners Publishing Group
3122,Past Masters
3123,Patagonia
3124,Paternoster
3125,Pathfinder Press
3126,Pathways Press (Wi)
3127,Paton Professional
3128,Paul Chapman Educational Publishing
3129,Paul Dry Books
3130,Paul Ferrini-Heartways Press
3131,Paulinas
3132,Paulist Press
3133,Pavilion
3134,Pavilion Children's
3135,Paw Prints
3136,Payback Press
3137,"Peabody, Mass. : Hendrickson Publishers"
3138,Peace Hill Press
3139,Peachpit Press
3140,Peachtree
3141,Peachtree Pub Limited
3142,Pearson
3143,Pearson College Division
3144,Pearson Deutschland GmbH
3145,Pearson Educación
3146,Pearson Education
3147,Pearson Education (Us)
3148,Pearson Education India
3149,Pearson Higher Ed
3150,Pearson Prentice Hall
3151,Pearson Professional
3152,Pearson South Africa
3153,Pearson UK
3154,"Pedipress, Inc."
3155,Pegasus Books
3156,Pelekanos Books
3157,Pelican Publishing
3158,Pelican Publishing Company
3159,Pelican Publishing Company Incorporated
3160,Pelican Ventures Book Group
3161,Pemmican Press
3162,Pen and Sword
3163,Pen and Sword Military
3164,Pendragon Press
3165,Penfield Books
3166,Penguin
3167,Penguin (Non-Classics)
3168,Penguin AudioBooks
3169,Penguin Books
3170,Penguin Books Canada
3171,Penguin Books India
3172,Penguin Books Limited
3173,"Penguin Books, Limited (UK)"
3174,Penguin Canada
3175,Penguin Classics
3176,Penguin Group
3177,Penguin Group Australia
3178,Penguin Group Canada
3179,Penguin Group USA
3180,Penguin Group(CA)
3181,Penguin Hardcover
3182,Penguin Mass Market
3183,Penguin Modern Classics
3184,Penguin Paperbacks
3185,Penguin Press HC
3186,Penguin Random House India Private Limited
3187,Penguin Random House New Zealand Limited
3188,Penguin Random House South Africa
3189,Penguin UK
3190,Penguin USA
3191,Penguin Uk
3192,Penguin Workshop
3193,Penguin Young Readers
3194,Penn State Press
3195,Penn State University Press
3196,Pennwell Corporation
3197,"Penton Overseas, Inc"
3198,Penzler Publishers
3199,Pepin Press Editions
3200,Percussive Arts Society Incorporated
3201,Perennial
3202,Perfection Learning
3203,Perigee Books
3204,Perigee Trade
3205,Perinatal Loss
3206,Periplus Editions (HK) Limited
3207,Periscope Publishing Ltd.
3208,Permanent Publications
3209,Pern
3210,Perry  Brass
3211,Persephone Books
3212,Persephone Books Limited
3213,Perseus Books
3214,Perseus Books Group
3215,Peter Bedrick Books
3216,Peter Lang
3217,Peter Lang Pub Incorporated
3218,Peter Owen Limited
3219,Peter Owen Publishers
3220,"Peter Pauper Press, Inc."
3221,Peter Smith Pub Incorporated
3222,Peterson Field Guides
3223,Peterson's
3224,Petra Books
3225,Petspubs Press
3226,Pfeiffer
3227,Phaidon Incorporated Limited
3228,Phaidon Press
3229,Philadelphia : B. Lippincott
3230,Philadelphia : Jewish Publication Society of America
3231,Philip Wilson Publishers
3232,Philomel
3233,Phoemixx Classics Ebooks
3234,Phoenix
3235,Phoenix Books Incorporated
3236,Phoenix Pick
3237,Phronesis Pub Llc
3238,Piatkus
3239,Piatkus Books
3240,Picador
3241,Picador Australia
3242,Picador USA
3243,"Piccadilly Books, Ltd."
3244,Pickle Partners Publishing
3245,Picture Puffin
3246,Piled Higher & Deeper Pub
3247,"Pina Enterprises, Inc."
3248,Pineapple Press Inc
3249,Pinnacle Books
3250,"Pioneer Drama Service, Inc."
3251,Piping Plover Press
3252,Piramide Ediciones Sa
3253,Pivot Point International Incorporated
3254,Pivotal Moments in American Hi
3255,Plain Jane Books
3256,Planeta Publishing
3257,Plata Pub
3258,Playmore Publishers
3259,"Pleasantville, N.Y. : Reader's Digest Association"
3260,Plexus Publishing
3261,Plume
3262,Plume Books
3263,Plunkett Lake Press
3264,Pluto Press
3265,Pluto Press (UK)
3266,Pmph USA Limited
3267,Pneuma Life Pub
3268,Pocket
3269,Pocket Books
3270,Pocket Books of Canada
3271,Pocket Books/Star Trek
3272,Pocket Classics
3273,Pocket Star
3274,Point
3275,Poisoned Pen Press
3276,Polebridge PressWestar Inst
3277,Policy Press
3278,Polity
3279,Pollinger in Print
3280,Pomegranate
3281,Pomegranate Communications
3282,Poplar
3283,Poppy
3284,Popular Library
3285,Popular Prakashan
3286,Popular Press
3287,"Port Townsend, Wash. : Copper Canyon Press"
3288,Portable Press
3289,Portage & Main Press
3290,Portfolio
3291,Portico
3292,Posterity Press (NC)
3293,Potomac Books
3294,Potomac Books Incorporated
3295,"Potomac Books, Inc."
3296,Potter Craft
3297,Potter Style
3298,Pottermore Publishing
3299,Power House Books
3300,Prabhat Prakashan
3301,Practising Law Inst
3302,Praeger
3303,Praeger Pub Text
3304,Prelude Books
3305,Prentice Hall
3306,Prentice Hall Direct
3307,Prentice Hall PTR
3308,Prentice Hall Press
3309,Prentice Hall Professional
3310,Prentice Hall Ptr
3311,Prentice-Hall PTR
3312,Prentice-Hall Software Series
3313,Presbyterian & Reformed Publishing Company
3314,Presbyterian Publishing Corp
3315,Presidio Press
3316,Press Gang Pub
3317,Prestel Pub
3318,Prestwick House Inc
3319,Price Stern Sloan
3320,Price World Publishing
3321,Priddy Books
3322,Priddy Books US
3323,Prima Games
3324,Prima Home Learning Library
3325,Prima Lifestyles
3326,Prima Publishing
3327,Prime Crime
3328,Primedia Scrapbooking
3329,Primento
3330,Princess Books
3331,Princeton Architectural Press
3332,Princeton Book Company Pub
3333,Princeton Review
3334,Princeton University Press
3335,Prion Books
3336,Prism PressLtd
3337,Professional Aviation
3338,Professional Publications Incorporated
3339,Profile Books
3340,Profile Books(GB)
3341,Prologika Press
3342,Prometheus
3343,Prometheus Books
